1,0.441579,0.0593577,0.0774631
2,0.426664,0.0429062,0.0956698
3,0.436676,0.0442034,0.1001
4,0.448739,0.0412743,0.0924114
5,0.463004,0.0425901,0.0633073
6,0.474721,0.0427062,0.0641355
7,0.476805,0.0409763,0.0595815
8,0.476343,0.0442455,0.069469
9,0.485479,0.0526874,0.0829208
10,0.494609,0.0463125,0.0635799
11,0.491083,0.0474323,0.0509186
12,0.478952,0.0386877,0.0573152
13,0.480882,0.0430521,0.0700167
14,0.497377,0.0382864,0.0580856
15,0.498424,0.039423,0.0700991
16,0.522339,0.0470293,0.0708812
17,0.523388,0.045424,0.0785382
18,0.522157,0.047966,0.0740873
19,0.520282,0.0445355,0.0652622
20,0.520162,0.0413268,0.067349
21,0.521664,0.040241,0.0860202
22,0.504957,0.043884,0.109442
23,0.501223,0.0471793,0.0764756
24,0.49221,0.0455892,0.087885
25,0.520081,0.045973,0.118408
26,0.548895,0.0522054,0.11704
27,0.544011,0.0525914,0.136212
28,0.552846,0.0580947,0.104953
29,0.55416,0.0553972,0.131256
30,0.541237,0.0508148,0.15596
31,0.5318,0.0528248,0.152615
32,0.508533,0.0588595,0.152199
33,0.50209,0.0579282,0.136901
34,0.509914,0.0589224,0.099882
35,0.514219,0.0591598,0.117269
36,0.519512,0.0569135,0.103187
37,0.511915,0.062273,0.119897
38,0.518183,0.0577896,0.118924
39,0.525892,0.0564725,0.110294
40,0.514437,0.0560446,0.0718473
41,0.515504,0.0543774,0.104188
42,0.490113,0.0439223,0.0882071
43,0.482215,0.04246,0.0650993
44,0.431406,0.04314,0.0734594
45,0.45176,0.0475519,0.0642485
46,0.502841,0.0490656,0.114616
47,0.490854,0.0501051,0.109968
48,0.512315,0.0517003,0.127802
49,0.482889,0.059927,0.0871501
50,0.497335,0.0569271,0.0806229
51,0.533168,0.0574725,0.0980475
52,0.53275,0.0561433,0.0987839
53,0.531964,0.0538805,0.100151
54,0.540348,0.0534507,0.0803529
55,0.533987,0.0522608,0.0944913
56,0.521805,0.0474443,0.0511202
57,0.526316,0.0501704,0.0675348
58,0.526124,0.0573882,0.0692829
59,0.539764,0.0598642,0.0587515
60,0.513557,0.0534079,0.0567276
61,0.49765,0.0464693,0.0536445
62,0.507289,0.0509693,0.0589182
63,0.482057,0.0483652,0.0402468
64,0.499403,0.049398,0.0252969
65,0.491192,0.0480859,0.0322021
66,0.50162,0.0483966,0.0370369
67,0.494006,0.0503417,0.0404021
68,0.503578,0.0477332,0.0612506
69,0.510994,0.0404178,0.0654913
70,0.498741,0.0410938,0.0511591
71,0.466856,0.0432437,0.0615257
72,0.461361,0.0424802,0.0832771
73,0.451554,0.0507693,0.0594187
74,0.488661,0.0501732,0.0495954
75,0.481313,0.0523091,0.0404002
76,0.478981,0.0501578,0.0364409
77,0.485968,0.0535575,0.033908
78,0.491498,0.0567077,0.0484814
79,0.488461,0.0588082,0.0250635
80,0.500296,0.055714,0.0386511
81,0.507695,0.0558769,0.0293727
82,0.511911,0.0540462,0.0310856
83,0.517402,0.0521547,0.0431297
84,0.531665,0.0526904,0.0447709
85,0.534857,0.0549601,0.0397557
86,0.545887,0.0544358,0.0392972
87,0.541032,0.0544311,0.0369596
88,0.547785,0.049448,0.0405682
89,0.542301,0.0500534,0.0480848
90,0.528725,0.0516156,0.0435581
91,0.519912,0.0492498,0.0445208
92,0.5493,0.0505164,0.0527806
93,0.56005,0.0496552,0.0831859
94,0.556972,0.0522213,0.0726082
95,0.569636,0.0494768,0.097667
96,0.55374,0.0504349,0.0874751
97,0.551992,0.0564724,0.0860584
98,0.540599,0.0484848,0.0851984
99,0.531299,0.045383,0.0858072
100,0.524787,0.0447267,0.0912224
101,0.512906,0.046874,0.0950859
102,0.507923,0.0436555,0.0977713
103,0.509857,0.0411579,0.0985625
104,0.506967,0.0382675,0.108988
105,0.504629,0.0336309,0.124925
106,0.509546,0.0274205,0.100611
107,0.498803,0.0224218,0.0682251
108,0.488652,0.0240231,0.0710305
109,0.467015,0.0212778,0.0557197
110,0.392938,0.0206137,0.0606349
111,0.403994,0.0233131,0.0583472
112,0.465308,0.026335,0.0611917
113,0.514221,0.0263867,0.112826
114,0.498847,0.025247,0.105927
115,0.517473,0.0277807,0.128364
116,0.503969,0.0300985,0.0898785
117,0.506666,0.030857,0.0968729
118,0.495908,0.038418,0.0974084
119,0.477552,0.0340969,0.0789816
120,0.481546,0.0304117,0.0722211
121,0.470153,0.0296931,0.0722572
122,0.461994,0.031635,0.0945912
123,0.505257,0.0349496,0.0871867
124,0.540873,0.0301298,0.0795949
125,0.554783,0.0329644,0.0713068
126,0.561092,0.0263116,0.0775539
127,0.563705,0.0264795,0.0679669
128,0.570579,0.0295439,0.0828157
129,0.594307,0.0248967,0.0787765
130,0.596938,0.0239362,0.0814461
131,0.589807,0.0238495,0.100307
132,0.581417,0.0228724,0.084653
133,0.573517,0.0248105,0.0879434
134,0.522776,0.0261503,0.0941703
135,0.4908,0.0261442,0.0828921
136,0.501292,0.02399,0.0800985
137,0.542783,0.023668,0.0841566
138,0.552934,0.0241718,0.0643152
139,0.553497,0.0292441,0.0652151
140,0.544974,0.02585,0.0536989
141,0.54023,0.0226351,0.0436765
142,0.545404,0.0238603,0.0540974
143,0.547901,0.0245824,0.0483552
144,0.548109,0.0301225,0.0540338
145,0.541511,0.0287661,0.0483714
146,0.537861,0.0264156,0.0418509
147,0.537372,0.0258767,0.0373468
148,0.540337,0.0260483,0.0442188
149,0.530141,0.0285198,0.0350496
150,0.533042,0.0288603,0.0495434
151,0.537774,0.0292373,0.0503705
152,0.538412,0.0258847,0.0617975
