1,0.41298,0.0320308,0.106569
2,0.379403,0.0364587,0.11923
3,0.334997,0.0309513,0.104593
4,0.318573,0.0265138,0.12808
5,0.323639,0.0330902,0.117026
6,0.35895,0.0273079,0.150012
7,0.368382,0.0268326,0.179332
8,0.366977,0.0316046,0.177498
9,0.370607,0.0333327,0.121335
10,0.387552,0.0284986,0.100563
11,0.406104,0.0262533,0.110579
12,0.438953,0.0232359,0.0979555
13,0.439362,0.0211324,0.100811
14,0.419527,0.0255045,0.120754
15,0.406542,0.0235462,0.11152
16,0.408319,0.0260009,0.124614
17,0.412015,0.0300305,0.0988785
18,0.415175,0.03003,0.11123
19,0.400193,0.0274789,0.124611
20,0.4173,0.023539,0.0941129
21,0.433639,0.0210014,0.101958
22,0.404079,0.0264064,0.147463
23,0.376195,0.0299784,0.104836
24,0.371886,0.0279297,0.103367
25,0.38795,0.0312056,0.0836371
26,0.433625,0.0318426,0.09199
27,0.437403,0.0348693,0.0997232
28,0.437424,0.0349459,0.0973384
29,0.459961,0.0322818,0.11502
30,0.454391,0.0354936,0.155208
31,0.457686,0.0338418,0.130947
32,0.43752,0.0337568,0.140005
33,0.413853,0.0370823,0.134688
34,0.401442,0.0409162,0.135388
35,0.409974,0.0405728,0.12101
36,0.41504,0.045001,0.111371
37,0.406256,0.042363,0.116119
38,0.402701,0.0382469,0.126146
39,0.399639,0.0374467,0.118534
40,0.394779,0.0345863,0.0948446
41,0.393301,0.0342675,0.0901166
42,0.360966,0.0466186,0.0899664
43,0.352557,0.0381246,0.0789261
44,0.337105,0.0259661,0.0865264
45,0.331373,0.0279877,0.102594
46,0.347602,0.0341498,0.10856
47,0.325848,0.0298697,0.118583
48,0.323494,0.0346988,0.130622
49,0.298505,0.0469641,0.116061
50,0.291652,0.044286,0.116583
51,0.323852,0.0414434,0.143942
52,0.323324,0.041919,0.148405
53,0.32704,0.0361475,0.138961
54,0.34074,0.0348802,0.134146
55,0.339733,0.0359146,0.124719
56,0.370134,0.0341844,0.106573
57,0.396129,0.032577,0.103836
58,0.385938,0.0325925,0.0992329
59,0.35666,0.0353406,0.102343
60,0.369477,0.0294504,0.0994454
61,0.406161,0.0247628,0.0703287
62,0.38442,0.0243402,0.0684767
63,0.408983,0.026203,0.0790256
64,0.409683,0.0318631,0.0804311
65,0.400659,0.0341863,0.0542179
66,0.407076,0.0294746,0.0754486
67,0.403841,0.0299568,0.0695734
68,0.40922,0.0296175,0.0724903
69,0.399358,0.0290258,0.09112
70,0.392803,0.0278778,0.0793897
71,0.389166,0.0269064,0.0753226
72,0.402768,0.029069,0.115626
73,0.395891,0.0315754,0.106244
74,0.410247,0.0370673,0.11523
75,0.403126,0.0380897,0.0967815
76,0.39652,0.030218,0.085474
77,0.39822,0.0263809,0.0785485
78,0.402552,0.0249278,0.0689851
79,0.404297,0.0253169,0.0807898
80,0.411276,0.0220303,0.0686553
81,0.40951,0.0242314,0.0693992
82,0.396917,0.025888,0.0479945
83,0.396753,0.0248269,0.052577
84,0.39342,0.0204331,0.0615996
85,0.388551,0.0209614,0.0502886
86,0.389099,0.0209925,0.0525152
87,0.3824,0.021153,0.0653601
88,0.381662,0.0210711,0.0752999
89,0.388415,0.0240921,0.0831326
90,0.399376,0.027931,0.0991882
91,0.401295,0.030059,0.128119
92,0.401349,0.0298804,0.119017
93,0.392386,0.0305459,0.102774
94,0.400694,0.0359867,0.0987471
95,0.414717,0.0307074,0.110762
96,0.413992,0.0291516,0.106364
97,0.421701,0.0283457,0.0987467
98,0.417259,0.0292558,0.10319
99,0.425253,0.0261611,0.113662
100,0.432693,0.0235563,0.102761
101,0.444083,0.0217312,0.120392
102,0.445647,0.0208064,0.119309
103,0.452078,0.0198327,0.110399
104,0.450455,0.0221721,0.122584
105,0.445793,0.0235937,0.156478
106,0.438512,0.0258311,0.138459
107,0.432038,0.0204438,0.112344
108,0.414176,0.0249408,0.108156
109,0.375233,0.0399322,0.0997583
110,0.347576,0.0345359,0.0836235
111,0.374929,0.0327532,0.0936375
112,0.444398,0.0289981,0.113393
113,0.482861,0.0209408,0.0920686
114,0.434273,0.0203889,0.15536
115,0.442131,0.0188467,0.106418
116,0.419476,0.0201216,0.119233
117,0.405324,0.0183472,0.113201
118,0.374858,0.0185361,0.100458
119,0.347682,0.017914,0.108113
120,0.334912,0.0208051,0.0938772
121,0.278832,0.0207323,0.0848979
122,0.255191,0.0210039,0.0859425
123,0.30312,0.0205068,0.0877649
124,0.347061,0.0192439,0.0907941
125,0.398252,0.0225763,0.0953047
126,0.422529,0.0265559,0.0923703
127,0.419072,0.0273748,0.0914282
128,0.417277,0.0291143,0.0830741
129,0.447986,0.0299131,0.0923266
130,0.451906,0.0297856,0.0863629
131,0.459375,0.0292514,0.101671
132,0.457915,0.0271229,0.0999518
133,0.454752,0.0277602,0.0905262
134,0.420776,0.0279392,0.078063
135,0.377675,0.0257715,0.10006
136,0.374907,0.0246199,0.110722
137,0.389352,0.0236869,0.097781
138,0.430021,0.0196563,0.0758781
139,0.433746,0.0194502,0.0879346
140,0.434411,0.0180124,0.0951873
141,0.443555,0.0180686,0.101182
142,0.449922,0.0198079,0.0984283
143,0.45699,0.0185964,0.0959305
144,0.459815,0.0169823,0.0815326
