1,0.4123,0.0372311,0.0592537
2,0.411527,0.0351505,0.0638627
3,0.411374,0.0359939,0.0627069
4,0.411598,0.0342858,0.0629508
5,0.410862,0.0331044,0.0603239
6,0.411622,0.0341645,0.0717351
7,0.407585,0.0343283,0.0806774
8,0.406283,0.0329545,0.0693278
9,0.400812,0.0342948,0.0552802
10,0.395024,0.0311054,0.0642432
11,0.392391,0.0311646,0.064462
12,0.391251,0.0292392,0.0646491
13,0.406832,0.0296054,0.0666472
14,0.414707,0.0323634,0.070482
15,0.413552,0.0323053,0.0871799
16,0.408389,0.0327823,0.0778249
17,0.408876,0.0324312,0.087473
18,0.406021,0.0338449,0.0785955
19,0.399156,0.0308042,0.0857044
20,0.403042,0.0307177,0.078174
21,0.407964,0.0308795,0.0780922
22,0.410144,0.0291854,0.0785635
23,0.40827,0.0286314,0.0787159
24,0.410294,0.028737,0.0802916
25,0.40774,0.0275454,0.0819828
26,0.411429,0.0272031,0.072966
27,0.411958,0.0254435,0.0791732
28,0.411412,0.023499,0.0628907
29,0.412979,0.0247055,0.0694909
30,0.415981,0.0276425,0.0669121
31,0.411398,0.0287367,0.0666694
32,0.405673,0.0264161,0.0703491
33,0.404743,0.0278313,0.0692765
34,0.401585,0.0297743,0.0748785
35,0.399195,0.0292283,0.0664364
36,0.392837,0.031996,0.0632939
37,0.393807,0.0289686,0.0650495
38,0.404293,0.0324294,0.0621547
39,0.401644,0.0282202,0.0835782
40,0.414915,0.0348639,0.0596854
41,0.428788,0.0281442,0.0616894
42,0.429868,0.0267836,0.0762304
43,0.431896,0.028709,0.0713918
44,0.432752,0.0273111,0.0702847
45,0.434431,0.0250869,0.0649667
46,0.433735,0.0255911,0.0771853
47,0.430489,0.026056,0.0730719
48,0.429966,0.0249134,0.0755307
49,0.434581,0.0231393,0.0669786
50,0.416703,0.0243313,0.0661456
51,0.406555,0.0254409,0.071813
52,0.411435,0.0267608,0.0648779
53,0.420509,0.0259682,0.0619912
54,0.44388,0.028517,0.0827342
55,0.440062,0.0302847,0.0722228
56,0.43368,0.0300619,0.0777242
57,0.427674,0.0289554,0.0748011
58,0.423004,0.0272029,0.0672077
59,0.420624,0.0298336,0.0602533
60,0.418954,0.0262487,0.0596409
61,0.41347,0.0284853,0.0859408
62,0.419989,0.0269308,0.0733318
63,0.428664,0.0275137,0.0716432
64,0.424886,0.0258211,0.07225
65,0.440365,0.0237499,0.0659482
66,0.447971,0.0214465,0.0892473
67,0.441759,0.0246346,0.0913049
68,0.442348,0.0212765,0.0997255
69,0.450165,0.0226419,0.0756553
70,0.448076,0.0266365,0.0942327
71,0.450064,0.0286046,0.0677142
72,0.444489,0.0292531,0.0990159
73,0.439671,0.0302662,0.0746558
74,0.435935,0.0292001,0.0774925
75,0.432894,0.0302374,0.0694488
76,0.437448,0.0287818,0.0978064
77,0.434812,0.030423,0.0904147
78,0.449487,0.0296481,0.0883612
79,0.44944,0.0289334,0.0771727
80,0.444068,0.0249234,0.0683583
81,0.442964,0.0261726,0.0676983
82,0.44266,0.0289565,0.067277
83,0.439979,0.0269503,0.065118
84,0.4466,0.0241398,0.0744836
85,0.437238,0.0250475,0.0796027
86,0.44093,0.0240348,0.079848
87,0.453547,0.025268,0.083425
88,0.445642,0.0272412,0.0674512
89,0.444661,0.0266113,0.0687619
90,0.445227,0.0263783,0.070724
91,0.444336,0.0259896,0.0778845
92,0.445934,0.0250268,0.0704202
93,0.447534,0.0243794,0.0809504
94,0.452485,0.0230136,0.0813247
95,0.456897,0.0291702,0.0709676
