0,0.0487718,0.0622576,0.288091,0.440464
1,0.0619292,0.0559919,0.299195,0.459972
2,0.0571059,0.0551244,0.309337,0.44021
3,0.0397739,0.0537288,0.301448,0.426199
4,0.0339952,0.0592058,0.295181,0.387399
5,0.0308742,0.0480718,0.282901,0.417626
6,0.0490983,0.0556503,0.282954,0.403872
7,0.049976,0.0459552,0.293834,0.400882
8,0.0561401,0.0575606,0.30384,0.443561
9,0.0457947,0.046428,0.290516,0.431191
10,0.0484714,0.0553163,0.291481,0.394996
11,0.0522286,0.0483227,0.305567,0.431961
12,0.0541501,0.0525144,0.311164,0.492175
13,0.0473816,0.0471542,0.318725,0.494567
14,0.0353493,0.0603228,0.310634,0.466237
15,0.0358948,0.0487067,0.313593,0.473341
16,0.016593,0.0599647,0.308602,0.496296
17,0.0307104,0.0495144,0.31391,0.514992
18,0.0301789,0.0647162,0.322825,0.53848
19,0.025208,0.0510057,0.320036,0.510505
20,0.0397502,0.0444196,0.314847,0.529779
21,0.0466577,0.0456344,0.334235,0.541748
22,0.0560369,0.058568,0.32218,0.547308
23,0.0403161,0.0494126,0.311928,0.525934
24,0.0263347,0.0519606,0.298561,0.514096
25,0.0031676,0.0587171,0.313335,0.488995
26,0.00148738,0.052451,0.338665,0.549276
27,0.0201103,0.0516067,0.332566,0.553
28,0.0118956,0.0497297,0.330565,0.544254
29,0.0125724,0.0474585,0.344201,0.558949
30,0.0231144,0.0530816,0.337055,0.547108
31,0.0352099,0.0499518,0.334642,0.562556
32,0.0335196,0.0479712,0.339194,0.530183
33,0.0290373,0.0470222,0.338566,0.528739
34,0.00385993,0.0556585,0.332427,0.502815
35,-0.00343221,0.0535328,0.330502,0.481061
36,0.00948946,0.0402744,0.330709,0.511779
37,0.000641245,0.0514032,0.325512,0.475986
38,0.00494273,0.0485249,0.338529,0.493085
39,0.00702025,0.0529545,0.340502,0.530751
40,0.0140802,0.050413,0.336447,0.533959
41,0.0201279,0.0517045,0.346072,0.518075
42,0.0336537,0.0472928,0.35415,0.565994
43,0.0323593,0.0484458,0.332446,0.553972
44,0.0398417,0.0496528,0.327349,0.462886
45,0.042647,0.0485178,0.314981,0.470211
46,0.027048,0.0588941,0.320803,0.45723
47,0.0329202,0.0520946,0.321777,0.457544
48,0.0308956,0.0523532,0.324103,0.435006
49,0.0110571,0.0493434,0.309943,0.413869
50,0.00225764,0.0539723,0.306558,0.395052
51,0.00400579,0.048089,0.307043,0.43743
52,0.00649828,0.0495251,0.291737,0.470371
53,0.0176258,0.0594458,0.313187,0.474702
54,0.0192721,0.0596334,0.303979,0.458667
55,0.0286383,0.0721178,0.289681,0.47966
56,0.0380609,0.0481326,0.300073,0.461224
57,0.0288058,0.0531968,0.30583,0.472666
58,0.0408047,0.0616578,0.302428,0.525347
59,0.0444919,0.0648481,0.270064,0.487134
60,0.0446003,0.0573026,0.268802,0.465738
61,0.0322609,0.0648761,0.257199,0.471862
62,0.0195716,0.0540584,0.239426,0.441439
63,0.0158966,0.0560925,0.229722,0.42454
64,0.0189161,0.0571325,0.243568,0.427173
65,0.0319317,0.055021,0.239986,0.429186
66,0.0334893,0.0516761,0.250677,0.436424
67,0.0354819,0.0571156,0.259734,0.419613
68,0.0317369,0.0549627,0.26834,0.435598
69,0.0214244,0.0508793,0.271795,0.460131
70,0.0183313,0.0544171,0.268752,0.445432
71,0.0113541,0.057133,0.263524,0.430879
72,0.0121682,0.0555968,0.278617,0.440823
73,0.0109696,0.0544496,0.262584,0.445804
74,0.0102617,0.0672292,0.281172,0.471246
75,0.0111772,0.0517697,0.274997,0.450496
76,0.0165095,0.0516787,0.257053,0.42568
77,0.0155054,0.05312,0.25411,0.443894
78,0.0180533,0.0676478,0.25008,0.455002
79,0.0162562,0.0679545,0.256577,0.445169
80,0.0192032,0.0591596,0.258542,0.46347
81,0.0246947,0.0502676,0.253825,0.463598
