0,0.0515394,0.0643011,0.285596,0.440008
1,0.0615641,0.0490917,0.294001,0.460482
2,0.0577579,0.0532814,0.308585,0.441092
3,0.0404238,0.0489017,0.295176,0.425968
4,0.0347391,0.0566762,0.292949,0.388851
5,0.0302755,0.0527023,0.281952,0.41997
6,0.0530706,0.0485948,0.279314,0.402488
7,0.0511333,0.044276,0.290104,0.39823
8,0.0567214,0.0610927,0.297541,0.44042
9,0.0464514,0.0584755,0.283792,0.429829
10,0.0491888,0.0591171,0.285443,0.394753
11,0.0528712,0.0490781,0.300221,0.425398
12,0.0537913,0.0535168,0.304005,0.481427
13,0.0469983,0.0536751,0.311311,0.483666
14,0.0367553,0.0540524,0.304435,0.457731
15,0.0353976,0.0535849,0.309522,0.464192
16,0.0150881,0.0576715,0.302268,0.486466
17,0.029216,0.054673,0.309746,0.509926
18,0.0298215,0.056901,0.315197,0.531454
19,0.0234823,0.0583277,0.314119,0.505311
20,0.038435,0.0494205,0.309832,0.522612
21,0.0463739,0.055956,0.328124,0.530369
22,0.0560895,0.051418,0.316963,0.541487
23,0.0425959,0.0546073,0.307186,0.525127
24,0.0263153,0.0544358,0.294961,0.514368
25,0.00093262,0.053813,0.309227,0.483977
26,0.00144894,0.0508087,0.335972,0.53795
27,0.0196493,0.0597822,0.328544,0.541014
28,0.0106977,0.0594981,0.325416,0.537055
29,0.0124068,0.0506348,0.339352,0.547664
30,0.0240552,0.0507661,0.33232,0.541237
31,0.0359356,0.062354,0.330832,0.555257
32,0.0320741,0.0575641,0.337421,0.523479
33,0.0265557,0.0552803,0.335749,0.523902
34,0.00608952,0.0527819,0.326207,0.498563
35,-0.00502385,0.0558691,0.326344,0.47556
36,0.00881443,0.0495885,0.325516,0.505424
37,0.00242262,0.0577639,0.321898,0.468235
38,0.00626777,0.0576499,0.334402,0.482008
39,0.0066946,0.0593267,0.335626,0.521766
40,0.0147038,0.0453514,0.335502,0.534245
41,0.0187805,0.0509833,0.338602,0.521126
42,0.0303587,0.0554542,0.349934,0.561236
43,0.0327528,0.0635102,0.32872,0.544529
44,0.0394095,0.0454502,0.31928,0.452217
45,0.0412694,0.0459222,0.309497,0.458068
46,0.0279271,0.056007,0.317359,0.459143
47,0.0317781,0.0464533,0.318768,0.457366
48,0.0303051,0.0519107,0.323535,0.441815
49,0.0111182,0.0502179,0.304742,0.414537
50,0.00153034,0.0531195,0.304751,0.397646
51,0.0038899,0.0636396,0.304978,0.430789
52,0.00737065,0.0470486,0.292206,0.464512
53,0.0192524,0.0630117,0.311772,0.466916
54,0.0196368,0.0606521,0.299513,0.454665
55,0.0281566,0.0559781,0.284922,0.473376
56,0.0386996,0.0463284,0.293992,0.454368
57,0.0264729,0.05099,0.301724,0.468543
58,0.0422775,0.0531538,0.29423,0.517754
59,0.0444317,0.0515886,0.268069,0.479717
60,0.0447272,0.0525467,0.264206,0.458396
61,0.0303636,0.0494651,0.252378,0.46094
62,0.0185809,0.0547804,0.232832,0.432881
63,0.0157666,0.0586813,0.225496,0.415726
64,0.0211656,0.0585368,0.236573,0.418852
65,0.0325888,0.0553439,0.233549,0.417605
66,0.034016,0.0565472,0.244053,0.425061
67,0.0360483,0.0541439,0.255257,0.406881
68,0.0315406,0.0499875,0.263558,0.424659
69,0.0223047,0.0515294,0.264399,0.447583
70,0.0201592,0.0493469,0.261081,0.434445
71,0.00988925,0.0523667,0.258008,0.418623
72,0.0127416,0.057293,0.26958,0.430267
73,0.0100253,0.0624266,0.256385,0.433819
74,0.0100434,0.0721621,0.275745,0.458464
75,0.0113078,0.053413,0.266949,0.438663
76,0.0162469,0.0516493,0.251051,0.411173
77,0.0145553,0.0481449,0.251142,0.429103
78,0.016856,0.0704824,0.246228,0.441894
79,0.0168534,0.0517984,0.248528,0.431223
80,0.0215615,0.0456183,0.249438,0.45126
