0,0.0437763,0.0641062,0.31759,0.380179
1,0.0606223,0.0682012,0.330789,0.415572
2,0.0612391,0.0653079,0.305576,0.389327
3,0.0393341,0.0764834,0.297998,0.398253
4,0.0341835,0.0600683,0.302438,0.383136
5,0.0228391,0.062208,0.316529,0.395658
6,0.0436294,0.059566,0.317031,0.406187
7,0.0500464,0.0490323,0.324908,0.404179
8,0.051765,0.0561518,0.32831,0.389596
9,0.03332,0.0465077,0.331604,0.371974
10,0.0408032,0.0582553,0.31884,0.349363
11,0.042399,0.0560805,0.307361,0.359442
12,0.0474728,0.0582485,0.300914,0.359935
13,0.0504182,0.0609875,0.298766,0.368421
14,0.041439,0.060504,0.290968,0.348845
15,0.032096,0.0513828,0.280949,0.354421
16,0.0163272,0.0530723,0.293754,0.370345
17,0.0157671,0.0642967,0.294203,0.400069
18,0.0226975,0.0498427,0.284308,0.419868
19,0.0238634,0.0563005,0.277246,0.405278
20,0.0307599,0.0512956,0.277917,0.405967
21,0.0460544,0.046851,0.286203,0.414615
22,0.0611808,0.0585065,0.289715,0.418962
23,0.0446683,0.0511355,0.287727,0.384194
24,0.0317509,0.0469927,0.280394,0.369224
25,0.0101131,0.0436432,0.306001,0.362385
26,0.010078,0.0453207,0.329554,0.410395
27,0.0110823,0.0518958,0.331297,0.4058
28,0.0118756,0.0529981,0.328951,0.408015
29,0.0136109,0.0561245,0.334432,0.417284
30,0.0174791,0.0481975,0.337188,0.404244
31,0.0209103,0.0567019,0.335346,0.416115
32,0.0411213,0.0526257,0.329597,0.382782
33,0.038771,0.050044,0.319942,0.383993
34,0.0132133,0.0353974,0.319475,0.363873
35,0.00379459,0.0534528,0.320541,0.363423
36,0.0141957,0.0465864,0.322585,0.384561
37,0.00867094,0.0403423,0.314774,0.360614
38,-0.000474671,0.0474705,0.324414,0.391989
39,0.0032943,0.0652909,0.33034,0.405344
40,0.00189485,0.0555574,0.333284,0.399813
41,0.0104229,0.0513443,0.332694,0.393789
42,0.0170965,0.048608,0.325959,0.403696
43,0.0233223,0.0523716,0.330578,0.39045
44,0.0368592,0.0538354,0.314655,0.343249
45,0.0391547,0.0504872,0.310613,0.353911
46,0.0304922,0.0534736,0.318327,0.394899
47,0.0335264,0.0450538,0.311827,0.396273
48,0.0305703,0.0495344,0.310183,0.376842
49,0.0197544,0.04753,0.299643,0.338895
50,0.0130983,0.0561297,0.301502,0.328875
51,-0.0098442,0.0499391,0.322232,0.378608
52,-0.00700979,0.048861,0.321037,0.396608
53,0.0245205,0.0569107,0.324625,0.394373
54,0.0212174,0.058131,0.325044,0.38637
55,0.00609943,0.0547817,0.323462,0.380661
56,0.0245471,0.0522196,0.331147,0.355888
57,0.0290734,0.0680317,0.323987,0.409563
58,0.0367381,0.0601038,0.318998,0.431999
59,0.0371351,0.0566,0.325201,0.421747
60,0.0232375,0.056018,0.329311,0.431662
61,0.0185416,0.0540668,0.336664,0.446081
62,0.0143146,0.0765822,0.339308,0.414447
63,0.00422612,0.0634934,0.368672,0.438628
64,0.011402,0.0644389,0.388794,0.452306
65,0.031753,0.0609873,0.376112,0.449087
